tps,cores,blk_size,platform
6476.893681790214,64,200,BachLedger
4608.294930875576,64,200,BachLedger
5784.191803800214,64,200,BachLedger
7300.335815447511,64,200,BachLedger
5777.675063554426,64,200,BachLedger
7702.380035430948,64,200,BachLedger
5427.702996092054,64,200,BachLedger
6302.785831337451,64,200,BachLedger
7436.0499702558,64,200,BachLedger
5827.166249053085,64,200,BachLedger
6119.576525304449,64,200,BachLedger
5189.009677503049,64,200,BachLedger
6338.13975598162,64,200,BachLedger
7356.727727506805,64,200,BachLedger
7378.16800088538,64,200,BachLedger
6384.676775738229,64,200,BachLedger
5181.481385528123,64,200,BachLedger
5864.930647195097,64,200,BachLedger
4382.9852512546295,64,200,BachLedger
6572.677380130796,64,200,BachLedger
3823.7262212025616,64,200,BachLedger
6869.7832583382,64,200,BachLedger
6069.618524475737,64,200,BachLedger
7311.277645768598,64,200,BachLedger
7525.3038341423035,64,200,BachLedger
5709.717939933767,64,200,BachLedger
5513.743004438563,64,200,BachLedger
6318.516412346381,64,200,BachLedger
5842.8279287175,64,200,BachLedger
4365.287235900122,64,200,BachLedger
6226.068549014724,64,200,BachLedger
6590.654451987082,64,200,BachLedger
6616.601052039568,64,200,BachLedger
7246.376811594203,64,200,BachLedger
7458.512026850643,64,200,BachLedger
4027.305128773082,64,200,BachLedger
5310.110450297366,64,200,BachLedger
7080.397918363012,64,200,BachLedger
6396.929473852551,64,200,BachLedger
5982.829279966497,64,200,BachLedger
6405.124099279423,64,200,BachLedger
6730.1544570447895,64,200,BachLedger
5520.896593606802,64,200,BachLedger
3673.229503379371,64,200,BachLedger
4941.077649035255,64,200,BachLedger
5025.251890751024,64,200,BachLedger
6524.008350730689,64,200,BachLedger
7045.478564131469,64,200,BachLedger
6052.902366684825,64,200,BachLedger
5911.737755313175,64,200,BachLedger
4423.017382458313,64,200,BachLedger
7235.10472814094,64,200,BachLedger
6239.470892868285,64,200,BachLedger
5376.199564527835,64,200,BachLedger
3971.8002184490115,64,200,BachLedger
7184.940364994971,64,200,BachLedger
6832.001093120175,64,200,BachLedger
4780.457489781773,64,200,BachLedger
6243.366423175376,64,200,BachLedger
6304.772712943698,64,200,BachLedger
3842.0162901490703,64,200,BachLedger
3507.664246378337,64,200,BachLedger
7444.353457902182,64,200,BachLedger
5495.109352676118,64,200,BachLedger
7246.639370991703,64,200,BachLedger
6868.839509564859,64,200,BachLedger
4427.717511622758,64,200,BachLedger
7371.369600471768,64,200,BachLedger
5564.520616548884,64,200,BachLedger
5696.382796923953,64,200,BachLedger
6169.412055031155,64,200,BachLedger
6924.967972023129,64,200,BachLedger
6075.149600558913,64,200,BachLedger
4246.735322221043,64,200,BachLedger
7301.935012778386,64,200,BachLedger
7250.580046403712,64,200,BachLedger
6981.533842985304,64,200,BachLedger
5695.409499943045,64,200,BachLedger
6721.559401781214,64,200,BachLedger
7574.323044877864,64,200,BachLedger
6285.355122564425,64,200,BachLedger
6361.727845282779,64,200,BachLedger
6086.982986882552,64,200,BachLedger
6203.858800173708,64,200,BachLedger
6188.501763723002,64,200,BachLedger
6018.838965963466,64,200,BachLedger
6319.714348911429,64,200,BachLedger
5231.219920485458,64,200,BachLedger
6568.360208873854,64,200,BachLedger
5978.53705198338,64,200,BachLedger
4634.994206257242,64,200,BachLedger
5203.861265058674,64,200,BachLedger
6555.442656265364,64,200,BachLedger
5330.064227273939,64,200,BachLedger
5693.788077207766,64,200,BachLedger
4739.785761683572,64,200,BachLedger
6080.875646093037,64,200,BachLedger
7120.985544399345,64,200,BachLedger
3611.0208355902214,64,200,BachLedger
7368.382271672254,64,200,BachLedger
4625.560849252972,64,200,BachLedger
3925.6482226627672,64,200,BachLedger
5014.793641241663,64,200,BachLedger
7042.005563184394,64,200,BachLedger
6069.250144144691,64,200,BachLedger
6850.4880972769315,64,200,BachLedger
5403.944879762226,64,200,BachLedger
7393.715341959334,64,200,BachLedger
7183.908045977011,64,200,BachLedger
7345.649539060491,64,200,BachLedger
5279.134221987593,64,200,BachLedger
6376.737661012626,64,200,BachLedger
3943.7619545284247,64,200,BachLedger
4385.676380939851,64,200,BachLedger
7351.860020585208,64,200,BachLedger
6186.39611494324,64,200,BachLedger
7377.623667416725,64,200,BachLedger
7344.840249724568,64,200,BachLedger
5081.429914377906,64,200,BachLedger
5451.225162855352,64,200,BachLedger
4950.617589544296,64,200,BachLedger
5244.93863421798,64,200,BachLedger
5131.099594643131,64,200,BachLedger
7339.718888766561,64,200,BachLedger
6813.84573453257,64,200,BachLedger
6634.3793538114505,64,200,BachLedger
6654.46681084678,64,200,BachLedger
6843.924306197174,64,200,BachLedger
7209.805335255947,64,200,BachLedger
6473.5394076711445,64,200,BachLedger
6586.964397457431,64,200,BachLedger
3158.011084618907,64,200,BachLedger
6628.662335940608,64,200,BachLedger
4308.673359472618,64,200,BachLedger
6247.461968575266,64,200,BachLedger
3498.4606773019873,64,200,BachLedger
3756.1506967659543,64,200,BachLedger
6692.096633875393,64,200,BachLedger
5801.97847465986,64,200,BachLedger
3291.097581043278,64,200,BachLedger
6906.315825822715,64,200,BachLedger
3781.1472000604986,64,200,BachLedger
3186.336986999745,64,200,BachLedger
5214.444009907444,64,200,BachLedger
6057.4855377532795,64,200,BachLedger
7084.912678451238,64,200,BachLedger
7247.952453431905,64,200,BachLedger
3549.371761198268,64,200,BachLedger
3375.9832551230547,64,200,BachLedger
6292.672183242614,64,200,BachLedger
4157.312713062277,64,200,BachLedger
7060.152499293985,64,200,BachLedger
6602.185323342026,64,200,BachLedger
5179.736869367037,64,200,BachLedger
5833.284722627312,64,200,BachLedger
4343.105320304017,64,200,BachLedger
6324.710644488015,64,200,BachLedger
6633.499170812604,64,200,BachLedger
5124.394680878321,64,200,BachLedger
3229.2440339716472,64,200,BachLedger
3449.6438242751433,64,200,BachLedger
4952.456418383518,64,200,BachLedger
4995.379274171391,64,200,BachLedger
2992.8918817807703,64,200,BachLedger
6181.806942169195,64,200,BachLedger
6529.972574115189,64,200,BachLedger
6009.795967426906,64,200,BachLedger
6672.449456195369,64,200,BachLedger
7132.158904500393,64,200,BachLedger
6589.568712727752,64,200,BachLedger
6397.338707097847,64,200,BachLedger
6373.283196838851,64,200,BachLedger
5338.1732771045745,64,200,BachLedger
6282.196255811032,64,200,BachLedger
6302.984463143298,64,200,BachLedger
6346.385733324872,64,200,BachLedger
5299.2766487374465,64,200,BachLedger
6719.301192675962,64,200,BachLedger
5983.724269985639,64,200,BachLedger
5354.035604336769,64,200,BachLedger
2605.2521884118382,64,200,BachLedger
4499.437570303712,64,200,BachLedger
2624.8785993647793,64,200,BachLedger
6080.875646093037,64,200,BachLedger
6019.382411364593,64,200,BachLedger
3042.3340787051825,64,200,BachLedger
5471.806516921562,64,200,BachLedger
6121.636925713936,64,200,BachLedger
6257.822277847309,64,200,BachLedger
5666.685555618518,64,200,BachLedger
3298.425002061516,64,200,BachLedger
5042.355788624445,64,200,BachLedger
6136.663496057194,64,200,BachLedger
4171.09845877912,64,200,BachLedger
2358.490566037736,64,200,BachLedger
6180.469715698393,64,200,BachLedger
5352.745958676801,64,200,BachLedger
2599.225430821615,64,200,BachLedger
2817.258525728613,64,200,BachLedger
4863.340142009532,64,200,BachLedger
5518.154729058602,64,200,BachLedger
3227.7326791795103,64,200,BachLedger
2132.5144477853837,64,200,BachLedger
2968.7244875239353,64,200,BachLedger
5979.788315493632,64,200,BachLedger
3058.8523186100574,64,200,BachLedger
2902.1679194358185,64,200,BachLedger
2120.193785712014,64,200,BachLedger
2224.8178430391013,64,200,BachLedger
2442.8972761695372,64,200,BachLedger
5084.40105755542,64,200,BachLedger
2574.963628638746,64,200,BachLedger
3135.7300763550274,64,200,BachLedger
3676.4030072976598,64,200,BachLedger
3311.148637462336,64,200,BachLedger
2122.871820999448,64,200,BachLedger
4819.5093739457325,64,200,BachLedger
4871.988502107135,64,200,BachLedger
1925.4467036352432,64,200,BachLedger
3556.8834587134756,64,200,BachLedger
2869.7286671545207,64,200,BachLedger
3280.4093950925076,64,200,BachLedger
1677.0504037498847,64,200,BachLedger
4089.059720717221,64,200,BachLedger
4015.17737046034,64,200,BachLedger
1937.214866186883,64,200,BachLedger
3125.097659301853,64,200,BachLedger
2550.922796321569,64,200,BachLedger
4735.184790586453,64,200,BachLedger
4514.876518127229,64,200,BachLedger
4639.725328260567,64,200,BachLedger
2067.952933391236,64,200,BachLedger
3224.974200206398,64,200,BachLedger
4579.593332112108,64,200,BachLedger
4782.286411133163,64,200,BachLedger
2515.0905432595573,64,200,BachLedger
2810.4887439925806,64,200,BachLedger
4468.974146984559,64,200,BachLedger
1775.9308097356527,64,200,BachLedger
1963.6142283486986,64,200,BachLedger
4388.756007109785,64,200,BachLedger
2999.8050126741764,64,200,BachLedger
3298.3706049211687,64,200,BachLedger
2751.5788426793083,64,200,BachLedger
2077.1451716760484,64,200,BachLedger
3805.3922408052213,64,200,BachLedger
2053.598932128555,64,200,BachLedger
1290.1365814984324,64,200,BachLedger
3168.8690306429635,64,200,BachLedger
2852.334635899484,64,200,BachLedger
3531.1981355273847,64,200,BachLedger
3834.9440098174564,64,200,BachLedger
2903.8112522686024,64,200,BachLedger
2315.618849137432,64,200,BachLedger
1569.298138455322,64,200,BachLedger
2363.2535556223947,64,200,BachLedger
3378.264247829465,64,200,BachLedger
2548.095298764174,64,200,BachLedger
0.04992511233150274,64,200,FISCO-BCOS
552.4861878453039,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1923.076923076923,64,200,FISCO-BCOS
1904.7619047619046,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
757.5757575757576,64,200,FISCO-BCOS
896.8609865470852,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
862.0689655172413,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1265.8227848101267,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
1298.7012987012986,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1315.7894736842106,64,200,FISCO-BCOS
1941.747572815534,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1282.0512820512822,64,200,FISCO-BCOS
1351.3513513513512,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1190.4761904761904,64,200,FISCO-BCOS
1315.7894736842106,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
746.2686567164179,64,200,FISCO-BCOS
1369.86301369863,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
704.225352112676,64,200,FISCO-BCOS
1388.888888888889,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
751.8796992481202,64,200,FISCO-BCOS
1398.6013986013986,64,200,FISCO-BCOS
1438.8489208633093,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1298.7012987012986,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1333.3333333333333,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1369.86301369863,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1333.3333333333333,64,200,FISCO-BCOS
1360.5442176870747,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1219.5121951219512,64,200,FISCO-BCOS
1438.8489208633093,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
1834.862385321101,64,200,FISCO-BCOS
1142.857142857143,64,200,FISCO-BCOS
847.457627118644,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1250.0,64,200,FISCO-BCOS
1342.2818791946308,64,200,FISCO-BCOS
643.0868167202573,64,200,FISCO-BCOS
1515.1515151515152,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
684.931506849315,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1418.4397163120568,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1369.86301369863,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1438.8489208633093,64,200,FISCO-BCOS
2040.8163265306123,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1600.0,64,200,FISCO-BCOS
738.0073800738007,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
1219.5121951219512,64,200,FISCO-BCOS
961.5384615384615,64,200,FISCO-BCOS
1515.1515151515152,64,200,FISCO-BCOS
1438.8489208633093,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1600.0,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1298.7012987012986,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
589.9705014749262,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1190.4761904761904,64,200,FISCO-BCOS
1282.0512820512822,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
609.7560975609756,64,200,FISCO-BCOS
1904.7619047619046,64,200,FISCO-BCOS
716.8458781362007,64,200,FISCO-BCOS
1176.4705882352941,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
660.0660066006601,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1242.2360248447203,64,200,FISCO-BCOS
1492.5373134328358,64,200,FISCO-BCOS
1562.5,64,200,FISCO-BCOS
1492.5373134328358,64,200,FISCO-BCOS
1342.2818791946308,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1092.896174863388,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1136.3636363636365,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1459.85401459854,64,200,FISCO-BCOS
1226.993865030675,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
1342.2818791946308,64,200,FISCO-BCOS
1459.85401459854,64,200,FISCO-BCOS
862.0689655172413,64,200,FISCO-BCOS
1075.268817204301,64,200,FISCO-BCOS
980.3921568627451,64,200,FISCO-BCOS
1459.85401459854,64,200,FISCO-BCOS
1418.4397163120568,64,200,FISCO-BCOS
738.0073800738007,64,200,FISCO-BCOS
1282.0512820512822,64,200,FISCO-BCOS
1250.0,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1234.567901234568,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
1398.6013986013986,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
1923.076923076923,64,200,FISCO-BCOS
1574.8031496062993,64,200,FISCO-BCOS
754.7169811320755,64,200,FISCO-BCOS
1104.9723756906078,64,200,FISCO-BCOS
1600.0,64,200,FISCO-BCOS
1190.4761904761904,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1923.076923076923,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1086.9565217391303,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1149.4252873563219,64,200,FISCO-BCOS
934.5794392523364,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
727.2727272727273,64,200,FISCO-BCOS
1379.3103448275863,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
763.3587786259543,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
769.2307692307693,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
743.4944237918215,64,200,FISCO-BCOS
1162.7906976744187,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
1005.0251256281406,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1162.7906976744187,64,200,FISCO-BCOS
1941.747572815534,64,200,FISCO-BCOS
522.1932114882507,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1904.7619047619046,64,200,FISCO-BCOS
1600.0,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1834.862385321101,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1923.076923076923,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1388.888888888889,64,200,FISCO-BCOS
1219.5121951219512,64,200,FISCO-BCOS
1562.5,64,200,FISCO-BCOS
793.6507936507936,64,200,FISCO-BCOS
689.6551724137931,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1197.6047904191616,64,200,FISCO-BCOS
1801.8018018018017,64,200,FISCO-BCOS
819.672131147541,64,200,FISCO-BCOS
1183.4319526627219,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1418.4397163120568,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1834.862385321101,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1117.31843575419,64,200,FISCO-BCOS
1197.6047904191616,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
682.5938566552902,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1904.7619047619046,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
740.7407407407406,64,200,FISCO-BCOS
1234.567901234568,64,200,FISCO-BCOS
1562.5,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1398.6013986013986,64,200,FISCO-BCOS
757.5757575757576,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
524.9343832020998,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1470.5882352941178,64,200,FISCO-BCOS
598.8023952095808,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
1212.1212121212122,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1923.076923076923,64,200,FISCO-BCOS
1025.6410256410256,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
451.46726862302484,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1515.1515151515152,64,200,FISCO-BCOS
1273.8853503184712,64,200,FISCO-BCOS
1129.9435028248588,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1351.3513513513512,64,200,FISCO-BCOS
1481.4814814814813,64,200,FISCO-BCOS
613.4969325153374,64,200,FISCO-BCOS
1481.4814814814813,64,200,FISCO-BCOS
1265.8227848101267,64,200,FISCO-BCOS
1123.5955056179776,64,200,FISCO-BCOS
1197.6047904191616,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
877.1929824561403,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
1190.4761904761904,64,200,FISCO-BCOS
1307.1895424836603,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1142.857142857143,64,200,FISCO-BCOS
1379.3103448275863,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1136.3636363636365,64,200,FISCO-BCOS
1351.3513513513512,64,200,FISCO-BCOS
1351.3513513513512,64,200,FISCO-BCOS
1117.31843575419,64,200,FISCO-BCOS
909.090909090909,64,200,FISCO-BCOS
836.8200836820083,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
1036.2694300518133,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1550.387596899225,64,200,FISCO-BCOS
1459.85401459854,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
1801.8018018018017,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1333.3333333333333,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
888.8888888888888,64,200,FISCO-BCOS
1265.8227848101267,64,200,FISCO-BCOS
1886.7924528301887,64,200,FISCO-BCOS
1481.4814814814813,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1351.3513513513512,64,200,FISCO-BCOS
1360.5442176870747,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1379.3103448275863,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
800.0,64,200,FISCO-BCOS
769.2307692307693,64,200,FISCO-BCOS
1709.4017094017092,64,200,FISCO-BCOS
1801.8018018018017,64,200,FISCO-BCOS
699.3006993006993,64,200,FISCO-BCOS
1265.8227848101267,64,200,FISCO-BCOS
1250.0,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1369.86301369863,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
1612.9032258064515,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1769.9115044247787,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1515.1515151515152,64,200,FISCO-BCOS
1169.5906432748538,64,200,FISCO-BCOS
1818.181818181818,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1129.9435028248588,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1388.888888888889,64,200,FISCO-BCOS
1470.5882352941178,64,200,FISCO-BCOS
819.672131147541,64,200,FISCO-BCOS
1142.857142857143,64,200,FISCO-BCOS
1418.4397163120568,64,200,FISCO-BCOS
1515.1515151515152,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1724.1379310344826,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1298.7012987012986,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
662.2516556291391,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1360.5442176870747,64,200,FISCO-BCOS
781.25,64,200,FISCO-BCOS
1324.5033112582782,64,200,FISCO-BCOS
1036.2694300518133,64,200,FISCO-BCOS
1265.8227848101267,64,200,FISCO-BCOS
1226.993865030675,64,200,FISCO-BCOS
1526.7175572519086,64,200,FISCO-BCOS
775.1937984496125,64,200,FISCO-BCOS
1388.888888888889,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1183.4319526627219,64,200,FISCO-BCOS
1047.1204188481674,64,200,FISCO-BCOS
1234.567901234568,64,200,FISCO-BCOS
604.2296072507553,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1680.672268907563,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1666.6666666666667,64,200,FISCO-BCOS
1470.5882352941178,64,200,FISCO-BCOS
584.7953216374269,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1449.2753623188405,64,200,FISCO-BCOS
1257.8616352201257,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1639.344262295082,64,200,FISCO-BCOS
1754.3859649122805,64,200,FISCO-BCOS
1503.7593984962405,64,200,FISCO-BCOS
1587.3015873015872,64,200,FISCO-BCOS
1562.5,64,200,FISCO-BCOS
1851.851851851852,64,200,FISCO-BCOS
1212.1212121212122,64,200,FISCO-BCOS
1333.3333333333333,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
701.7543859649122,64,200,FISCO-BCOS
1212.1212121212122,64,200,FISCO-BCOS
1428.5714285714287,64,200,FISCO-BCOS
1785.7142857142858,64,200,FISCO-BCOS
1652.892561983471,64,200,FISCO-BCOS
1562.5,64,200,FISCO-BCOS
613.4969325153374,64,200,FISCO-BCOS
1438.8489208633093,64,200,FISCO-BCOS
1869.1588785046729,64,200,FISCO-BCOS
1250.0,64,200,FISCO-BCOS
1694.915254237288,64,200,FISCO-BCOS
1398.6013986013986,64,200,FISCO-BCOS
1538.4615384615386,64,200,FISCO-BCOS
1315.7894736842106,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1960.7843137254902,64,200,FISCO-BCOS
1626.0162601626016,64,200,FISCO-BCOS
1169.5906432748538,64,200,FISCO-BCOS
1408.450704225352,64,200,FISCO-BCOS
1739.1304347826087,64,200,FISCO-BCOS
1081.081081081081,64,200,FISCO-BCOS
1204.8192771084339,64,200,FISCO-BCOS
1904.7619047619046,64,200,FISCO-BCOS
